ID,Closeness_Centrality,Essentiality
32179,0.4779727095516569,1
31066,0.4779727095516569,0
32420,0.4779416542135014,0
36711,0.4779416542135014,1
33049,0.4779416542135014,1
31994,0.4779106029106029,0
36434,0.4779106029106029,1
34460,0.4779106029106029,0
34110,0.477879555642175,1
31300,0.4778485124074315,1
31930,0.4778174732055862,1
31632,0.4778174732055862,0
34190,0.4777554068974475,0
1258591,0.4777554068974475,0
35401,0.477724379789583,0
35083,0.477724379789583,0
34600,0.477724379789583,0
36552,0.4776933567114748,0
32203,0.4776933567114748,0
36200,0.4776623376623377,0
34441,0.4776623376623377,0
31980,0.4776003116478379,0
34199,0.4776003116478379,1
36403,0.4775693046809063,0
36026,0.4775693046809063,0
33189,0.4775383017398078,0
33920,0.4775073028237585,1
31685,0.4774763079319745,0
35014,0.4774763079319745,0
33515,0.4774453170636724,1
35300,0.4774453170636724,0
35470,0.4774143302180685,1
31115,0.4774143302180685,0
36517,0.4773833473943799,1
34241,0.4773833473943799,1
34361,0.4773833473943799,0
35907,0.4773523685918235,0
34659,0.4773523685918235,0
35606,0.4772904230469764,1
33062,0.4772904230469764,0
34518,0.4772904230469764,0
36866,0.4772284935772674,0
